6.687857818603515625e+01,4.015975952148437500e+00
6.902091979980468750e+01,4.047544956207275391e+00
7.341997528076171875e+01,3.851449012756347656e+00
7.881556701660156250e+01,5.001763820648193359e+00
8.218588256835937500e+01,2.867072582244873047e+00
8.678265380859375000e+01,5.534599781036376953e+00
8.177384948730468750e+01,4.688783645629882812e+00
8.390891265869140625e+01,5.183833599090576172e+00
8.295120239257812500e+01,3.634659767150878906e+00
8.316872406005859375e+01,4.358262062072753906e+00
8.655064392089843750e+01,2.261421680450439453e+00
8.914514923095703125e+01,4.661929130554199219e+00
8.535962677001953125e+01,4.538543224334716797e+00
8.358845520019531250e+01,3.608098745346069336e+00
8.599510192871093750e+01,3.908973455429077148e+00
8.513065338134765625e+01,3.980409622192382812e+00
8.491989135742187500e+01,4.490157604217529297e+00
7.927121734619140625e+01,5.079349040985107422e+00
7.941537475585937500e+01,4.903787136077880859e+00
7.975685119628906250e+01,3.293165683746337891e+00
7.030946350097656250e+01,4.412584781646728516e+00
6.525118255615234375e+01,3.688834190368652344e+00
5.867818069458007812e+01,3.629180192947387695e+00
5.010695648193359375e+01,3.595538854598999023e+00
4.497644805908203125e+01,3.526737451553344727e+00
3.840306091308593750e+01,2.716174840927124023e+00
2.655995750427246094e+01,2.470511913299560547e+00
2.074758338928222656e+01,2.928989648818969727e+00
1.626460266113281250e+01,4.203087806701660156e+00
1.078846549987792969e+01,5.132146835327148438e+00
7.131014823913574219e+00,5.371317863464355469e+00
7.925263404846191406e+00,5.158541679382324219e+00
5.875555038452148438e+00,6.532057285308837891e+00
7.195912837982177734e+00,9.501347541809082031e+00
4.944700717926025391e+00,9.798233032226562500e+00
3.911810159683227539e+00,8.030941009521484375e+00
4.538961887359619141e+00,1.080809879302978516e+01
2.988082885742187500e+00,1.031389713287353516e+01
4.997015476226806641e+00,1.401081180572509766e+01
4.363447666168212891e+00,1.320304775238037109e+01
2.802121639251708984e+00,1.358820915222167969e+01
3.382917165756225586e+00,1.495057296752929688e+01
3.089561223983764648e+00,1.579398727416992188e+01
3.120035409927368164e+00,1.754941177368164062e+01
4.700808048248291016e+00,1.828719711303710938e+01
1.943386673927307129e+00,1.949596786499023438e+01
5.228646755218505859e+00,1.465548801422119141e+01
4.126269817352294922e+00,1.041593837738037109e+01
2.968253612518310547e+00,1.168271923065185547e+01
4.159456729888916016e+00,1.497161960601806641e+01
8.849177360534667969e+00,1.110725212097167969e+01
8.601154327392578125e+00,1.164663219451904297e+01
1.162922191619873047e+01,4.540506839752197266e+00
1.345097732543945312e+01,3.662740707397460938e+00
1.854640960693359375e+01,8.644268035888671875e+00
2.527829933166503906e+01,7.189576148986816406e+00
3.722845458984375000e+01,5.373017787933349609e+00
4.564516448974609375e+01,4.628966808319091797e+00
4.840902709960937500e+01,4.007898807525634766e+00
5.163352203369140625e+01,3.593630313873291016e+00
6.269658660888671875e+01,4.054178237915039062e+00
6.939318084716796875e+01,4.788089752197265625e+00
6.987802886962890625e+01,6.969492912292480469e+00
7.705317687988281250e+01,3.810759305953979492e+00
8.027377319335937500e+01,4.318400859832763672e+00
8.324125671386718750e+01,3.817463874816894531e+00
8.196375274658203125e+01,4.466942787170410156e+00
8.483109283447265625e+01,6.947608947753906250e+00
8.304771423339843750e+01,5.847878932952880859e+00
8.442407226562500000e+01,6.110931873321533203e+00
8.524339294433593750e+01,4.402523994445800781e+00
8.405829620361328125e+01,4.135132312774658203e+00
8.740885925292968750e+01,4.839767456054687500e+00
8.548921203613281250e+01,3.270474433898925781e+00
8.345006561279296875e+01,3.793807744979858398e+00
8.361913299560546875e+01,3.622842073440551758e+00
8.784236145019531250e+01,4.398038387298583984e+00
8.608377075195312500e+01,6.230672359466552734e+00
8.269274139404296875e+01,4.385451793670654297e+00
8.268871307373046875e+01,6.075193405151367188e+00
7.713780212402343750e+01,3.555202007293701172e+00
7.886774444580078125e+01,3.945653200149536133e+00
6.908473968505859375e+01,4.561743736267089844e+00
6.858337402343750000e+01,4.798633098602294922e+00
5.686096954345703125e+01,3.285984516143798828e+00
5.353183746337890625e+01,3.322385549545288086e+00
4.557949447631835938e+01,2.943229675292968750e+00
4.172607803344726562e+01,2.530181646347045898e+00
3.589279937744140625e+01,2.807986497879028320e+00
2.497651290893554688e+01,6.111571788787841797e+00
1.136754608154296875e+01,4.049275398254394531e+00
1.111684417724609375e+01,5.961266517639160156e+00
8.744863510131835938e+00,8.049230575561523438e+00
6.543921470642089844e+00,5.589965343475341797e+00
6.541571140289306641e+00,6.997648715972900391e+00
4.007445812225341797e+00,6.227819919586181641e+00
4.701933860778808594e+00,7.071940898895263672e+00
3.740593671798706055e+00,8.343017578125000000e+00
2.910964727401733398e+00,1.056404685974121094e+01
2.978941679000854492e+00,1.857329368591308594e+01
2.568674325942993164e+00,1.441300868988037109e+01
3.084611654281616211e+00,1.548483753204345703e+01
3.729184150695800781e+00,1.176455879211425781e+01
5.145427227020263672e+00,1.668600463867187500e+01
3.790575742721557617e+00,1.587051010131835938e+01
4.323162078857421875e+00,1.437502002716064453e+01
4.740975856781005859e+00,1.874742126464843750e+01
3.943534612655639648e+00,1.276198005676269531e+01
3.789703369140625000e+00,8.718115806579589844e+00
4.207144737243652344e+00,7.957502365112304688e+00
3.443226575851440430e+00,1.213732910156250000e+01
5.683613777160644531e+00,1.021969318389892578e+01
6.915142059326171875e+00,6.010795116424560547e+00
6.291389465332031250e+00,5.911498546600341797e+00
7.192505836486816406e+00,5.908893108367919922e+00
9.282199859619140625e+00,7.359700202941894531e+00
1.691501808166503906e+01,6.298470497131347656e+00
1.859544181823730469e+01,6.275719165802001953e+00
2.478479766845703125e+01,8.486449241638183594e+00
2.788736534118652344e+01,7.057771205902099609e+00
3.380937576293945312e+01,5.058176517486572266e+00
5.112514877319335938e+01,6.968186855316162109e+00
5.610625076293945312e+01,4.155087471008300781e+00
5.514867019653320312e+01,3.378677845001220703e+00
6.905310058593750000e+01,5.423736095428466797e+00
7.393821716308593750e+01,6.503520011901855469e+00
7.827364349365234375e+01,4.780421733856201172e+00
8.517070770263671875e+01,5.049764156341552734e+00
8.199719238281250000e+01,5.049222946166992188e+00
8.523442077636718750e+01,6.101980209350585938e+00
8.108971405029296875e+01,7.373794555664062500e+00
8.129191589355468750e+01,8.427415847778320312e+00
7.973500823974609375e+01,4.227719783782958984e+00
8.562797546386718750e+01,6.637567996978759766e+00
8.442910003662109375e+01,4.874755382537841797e+00
8.425918579101562500e+01,4.099541664123535156e+00
8.044667816162109375e+01,3.708068132400512695e+00
8.442758178710937500e+01,4.796860218048095703e+00
8.111164093017578125e+01,5.004568576812744141e+00
8.596625518798828125e+01,7.467217445373535156e+00
8.032226562500000000e+01,6.679537773132324219e+00
8.098677062988281250e+01,6.423227787017822266e+00
8.146715545654296875e+01,4.012670516967773438e+00
6.890363311767578125e+01,4.834547996520996094e+00
6.839321899414062500e+01,4.605255603790283203e+00
6.480709838867187500e+01,4.694732189178466797e+00
5.219131469726562500e+01,4.232350826263427734e+00
4.816900253295898438e+01,4.328719615936279297e+00
4.555553054809570312e+01,3.572897911071777344e+00
3.370228958129882812e+01,5.070433616638183594e+00
2.947510719299316406e+01,7.754546165466308594e+00
1.879502296447753906e+01,8.516943931579589844e+00
1.320644664764404297e+01,6.372719287872314453e+00
7.993150711059570312e+00,7.221857547760009766e+00
4.966644287109375000e+00,9.575847625732421875e+00
9.395185470581054688e+00,7.287326812744140625e+00
5.291016578674316406e+00,1.145568943023681641e+01
4.609290122985839844e+00,1.456906890869140625e+01
6.302828788757324219e+00,1.130160045623779297e+01
6.035950660705566406e+00,1.430791664123535156e+01
3.313640356063842773e+00,1.372996330261230469e+01
3.870892763137817383e+00,1.847488975524902344e+01
4.564528942108154297e+00,2.452534675598144531e+01
3.486634492874145508e+00,2.859316635131835938e+01
1.985437393188476562e+00,2.634062194824218750e+01
3.083531856536865234e+00,3.341012573242187500e+01
2.915714025497436523e+00,2.850321006774902344e+01
3.454063415527343750e+00,2.476283645629882812e+01
3.843512058258056641e+00,2.493267250061035156e+01
5.333355426788330078e+00,2.178582000732421875e+01
4.697672843933105469e+00,1.665223884582519531e+01
5.541999340057373047e+00,1.459180259704589844e+01
4.607513904571533203e+00,1.242969036102294922e+01
7.255829811096191406e+00,7.044393539428710938e+00
6.461522102355957031e+00,5.251280784606933594e+00
9.266417503356933594e+00,7.764688968658447266e+00
1.124417972564697266e+01,1.013009357452392578e+01
2.447458267211914062e+01,1.498725223541259766e+01
2.230645942687988281e+01,4.927881717681884766e+00
2.352687644958496094e+01,6.333774089813232422e+00
4.055782318115234375e+01,6.926936626434326172e+00
5.032745361328125000e+01,7.185236454010009766e+00
3.894800567626953125e+01,4.614105224609375000e+00
5.630398941040039062e+01,9.335041999816894531e+00
5.839873886108398438e+01,1.319269084930419922e+01
8.261356353759765625e+01,3.753702640533447266e+00
8.254946899414062500e+01,3.315987348556518555e+00
8.697554016113281250e+01,8.409477233886718750e+00
8.322641754150390625e+01,5.286626815795898438e+00
8.270311737060546875e+01,3.862229108810424805e+00
8.150173187255859375e+01,4.939898967742919922e+00
8.151242828369140625e+01,3.200533866882324219e+00
8.472325897216796875e+01,4.511223316192626953e+00
8.341545867919921875e+01,2.745607137680053711e+00
8.119307708740234375e+01,3.094311714172363281e+00
8.119568634033203125e+01,6.800938606262207031e+00
8.262627410888671875e+01,2.704500198364257812e+00
7.833725738525390625e+01,3.153035163879394531e+00
8.271498107910156250e+01,4.599351406097412109e+00
8.000511169433593750e+01,5.679040431976318359e+00
8.468479919433593750e+01,4.643893718719482422e+00
7.013851928710937500e+01,5.023023128509521484e+00
6.593344879150390625e+01,6.824506282806396484e+00
5.310886383056640625e+01,7.586004257202148438e+00
4.228365707397460938e+01,4.285289764404296875e+00
4.216770172119140625e+01,4.977764606475830078e+00
4.161717224121093750e+01,1.288271808624267578e+01
2.575651359558105469e+01,1.276327228546142578e+01
1.788944625854492188e+01,8.698807716369628906e+00
9.595464706420898438e+00,7.216239452362060547e+00
7.500308513641357422e+00,5.005307674407958984e+00
4.761013507843017578e+00,6.489010810852050781e+00
6.327699661254882812e+00,7.464596271514892578e+00
5.591433525085449219e+00,1.003426647186279297e+01
4.926326274871826172e+00,1.079634761810302734e+01
4.127400875091552734e+00,1.361446666717529297e+01
4.725304603576660156e+00,1.267084789276123047e+01
2.649110555648803711e+00,1.753842353820800781e+01
3.584631919860839844e+00,1.968305206298828125e+01
5.662870407104492188e+00,1.881409645080566406e+01
5.336209774017333984e+00,1.870809173583984375e+01
5.420557498931884766e+00,2.003071784973144531e+01
4.586133003234863281e+00,2.038595962524414062e+01
5.031072616577148438e+00,1.893205642700195312e+01
2.945836544036865234e+00,1.673093605041503906e+01
5.154195785522460938e+00,1.580259418487548828e+01
4.894779205322265625e+00,1.205269145965576172e+01
5.365314006805419922e+00,1.419100952148437500e+01
5.491584300994873047e+00,1.400937461853027344e+01
5.411646366119384766e+00,8.439794540405273438e+00
4.421117305755615234e+00,7.148388385772705078e+00
8.276074409484863281e+00,5.099082946777343750e+00
7.352475166320800781e+00,7.053253173828125000e+00
8.458334922790527344e+00,6.874217510223388672e+00
2.153043174743652344e+01,9.737627983093261719e+00
2.107108879089355469e+01,6.286075115203857422e+00
3.571215438842773438e+01,5.496993064880371094e+00
5.033535385131835938e+01,3.746037721633911133e+00
5.427759552001953125e+01,3.881943464279174805e+00
6.004222106933593750e+01,3.415609598159790039e+00
6.996297454833984375e+01,4.001914978027343750e+00
7.214117431640625000e+01,4.808004856109619141e+00
7.998593139648437500e+01,4.681675434112548828e+00
8.017109680175781250e+01,4.450231552124023438e+00
8.199144744873046875e+01,4.025453090667724609e+00
8.282048034667968750e+01,3.771972656250000000e+00
8.350629425048828125e+01,2.349895715713500977e+00
8.444503784179687500e+01,3.065078973770141602e+00
8.356123352050781250e+01,3.497450113296508789e+00
7.975682067871093750e+01,2.886841773986816406e+00
8.035247802734375000e+01,1.176875877380371094e+01
8.338356018066406250e+01,2.991089582443237305e+00
8.833892822265625000e+01,3.354366064071655273e+00
8.147263336181640625e+01,2.941205024719238281e+00
8.445225524902343750e+01,3.417276382446289062e+00
7.704512786865234375e+01,4.436279296875000000e+00
6.675623321533203125e+01,4.359455585479736328e+00
6.527055358886718750e+01,4.878272056579589844e+00
5.897508621215820312e+01,2.831902980804443359e+00
5.794949340820312500e+01,3.579718828201293945e+00
5.216749191284179688e+01,2.696415662765502930e+00
3.208641433715820312e+01,3.360653877258300781e+00
2.265789794921875000e+01,7.566196441650390625e+00
1.818296241760253906e+01,5.051641941070556641e+00
1.487654209136962891e+01,7.218762397766113281e+00
1.153382015228271484e+01,7.725197315216064453e+00
9.271490097045898438e+00,7.403619289398193359e+00
9.060954093933105469e+00,6.771315574645996094e+00
8.363586425781250000e+00,1.140007305145263672e+01
8.530972480773925781e+00,1.049792098999023438e+01
5.799561023712158203e+00,9.834180831909179688e+00
6.074915409088134766e+00,8.929661750793457031e+00
4.996557712554931641e+00,1.612725448608398438e+01
3.945159912109375000e+00,1.131292438507080078e+01
2.601731061935424805e+00,1.323224353790283203e+01
2.574898004531860352e+00,1.340294456481933594e+01
3.513035297393798828e+00,1.853278923034667969e+01
2.460509061813354492e+00,1.445657062530517578e+01
3.617724657058715820e+00,1.342970371246337891e+01
4.185399532318115234e+00,1.731258964538574219e+01
3.724299669265747070e+00,1.427002143859863281e+01
4.699845790863037109e+00,1.347877693176269531e+01
3.854218006134033203e+00,9.520654678344726562e+00
5.613594055175781250e+00,1.219532680511474609e+01
6.471648693084716797e+00,1.052771186828613281e+01
5.086885929107666016e+00,8.417136192321777344e+00
5.277295112609863281e+00,6.840144157409667969e+00
7.504359722137451172e+00,8.355082511901855469e+00
7.747284889221191406e+00,9.984377861022949219e+00
9.036682128906250000e+00,8.394653320312500000e+00
9.838002204895019531e+00,6.776820182800292969e+00
1.202290344238281250e+01,5.937650680541992188e+00
2.148472976684570312e+01,7.592552185058593750e+00
2.731499671936035156e+01,8.736017227172851562e+00
3.676392364501953125e+01,7.352134704589843750e+00
4.899639129638671875e+01,8.793344497680664062e+00
5.537859725952148438e+01,7.526178836822509766e+00
6.097700500488281250e+01,8.437730789184570312e+00
6.301214981079101562e+01,4.649162292480468750e+00
7.263311767578125000e+01,8.515933036804199219e+00
7.405268859863281250e+01,4.198647975921630859e+00
7.691750335693359375e+01,3.255350828170776367e+00
8.033737182617187500e+01,3.247076749801635742e+00
8.243944549560546875e+01,3.641237020492553711e+00
8.512519836425781250e+01,3.036558628082275391e+00
8.132324218750000000e+01,7.339414119720458984e+00
8.316358947753906250e+01,2.730506658554077148e+00
8.458296203613281250e+01,3.845793724060058594e+00
8.019103240966796875e+01,2.512644529342651367e+00
8.413851165771484375e+01,2.982520341873168945e+00
8.115093231201171875e+01,2.867222070693969727e+00
8.044110107421875000e+01,2.832086801528930664e+00
7.805925750732421875e+01,3.068898916244506836e+00
7.217427825927734375e+01,3.991839170455932617e+00
7.100952911376953125e+01,4.619672775268554688e+00
6.997779846191406250e+01,3.977880716323852539e+00
6.455995941162109375e+01,4.691727638244628906e+00
5.995821762084960938e+01,4.139210224151611328e+00
4.125139617919921875e+01,2.903581619262695312e+00
4.094971847534179688e+01,3.232466936111450195e+00
3.000917625427246094e+01,4.849403858184814453e+00
2.567570495605468750e+01,3.542823314666748047e+00
1.609108352661132812e+01,3.578068494796752930e+00
1.203709983825683594e+01,3.541618585586547852e+00
8.305109977722167969e+00,4.611501216888427734e+00
8.966977119445800781e+00,6.692651748657226562e+00
9.377043724060058594e+00,5.990844726562500000e+00
9.242058753967285156e+00,8.898569107055664062e+00
8.699531555175781250e+00,6.701603889465332031e+00
7.836789131164550781e+00,7.988088607788085938e+00
5.916596889495849609e+00,6.841322422027587891e+00
5.956975936889648438e+00,8.178222656250000000e+00
3.605416059494018555e+00,1.208462047576904297e+01
5.707307815551757812e+00,1.258058738708496094e+01
5.150959491729736328e+00,9.346845626831054688e+00
1.062152767181396484e+01,1.053058528900146484e+01
8.855699539184570312e+00,1.121798706054687500e+01
5.821189403533935547e+00,1.344985294342041016e+01
6.316372394561767578e+00,1.250019550323486328e+01
7.115553379058837891e+00,1.417948246002197266e+01
4.974329471588134766e+00,1.244243431091308594e+01
3.586542844772338867e+00,1.390276813507080078e+01
1.088951396942138672e+01,1.702426719665527344e+01
5.275339126586914062e+00,1.000441169738769531e+01
8.731095314025878906e+00,8.356581687927246094e+00
9.647624969482421875e+00,8.980549812316894531e+00
9.663315773010253906e+00,5.545246124267578125e+00
1.627484512329101562e+01,4.231265544891357422e+00
2.958972167968750000e+01,6.015080928802490234e+00
3.188675689697265625e+01,9.511706352233886719e+00
4.183973312377929688e+01,8.825043678283691406e+00
4.629944229125976562e+01,6.029115200042724609e+00
5.922209548950195312e+01,7.720814228057861328e+00
6.488723754882812500e+01,9.211120605468750000e+00
7.360755920410156250e+01,1.141130447387695312e+01
6.939047241210937500e+01,6.253514289855957031e+00
6.865379333496093750e+01,6.361065387725830078e+00
8.364950561523437500e+01,4.753760814666748047e+00
7.880000305175781250e+01,5.364450454711914062e+00
7.268898010253906250e+01,1.104887485504150391e+01
7.679384613037109375e+01,7.919301986694335938e+00
8.128492736816406250e+01,1.150377178192138672e+01
8.071588134765625000e+01,5.638203620910644531e+00
7.766654205322265625e+01,3.055044889450073242e+00
7.551877593994140625e+01,4.781463623046875000e+00
7.727641296386718750e+01,3.503970146179199219e+00
7.884881591796875000e+01,4.516315937042236328e+00
7.579078674316406250e+01,3.791239976882934570e+00
7.269653320312500000e+01,5.756856441497802734e+00
6.739736175537109375e+01,3.746577978134155273e+00
7.680643463134765625e+01,7.740930557250976562e+00
8.002204895019531250e+01,8.419388771057128906e+00
6.772850036621093750e+01,4.695667266845703125e+00
5.676784515380859375e+01,5.433217525482177734e+00
5.098322296142578125e+01,5.116291046142578125e+00
4.149330520629882812e+01,6.247164249420166016e+00
3.371041488647460938e+01,6.482621192932128906e+00
2.803973388671875000e+01,6.658488750457763672e+00
2.250978469848632812e+01,9.941257476806640625e+00
1.254535961151123047e+01,1.122482872009277344e+01
1.164834690093994141e+01,1.306922435760498047e+01
1.201824378967285156e+01,1.041139316558837891e+01
9.797903060913085938e+00,1.022106075286865234e+01
6.953861713409423828e+00,1.000650691986083984e+01
1.130572700500488281e+01,1.287913894653320312e+01
6.361959934234619141e+00,1.428749370574951172e+01
6.002865314483642578e+00,1.215267848968505859e+01
4.236264228820800781e+00,1.164217281341552734e+01
5.719737052917480469e+00,9.173486709594726562e+00
5.405839920043945312e+00,9.549094200134277344e+00
5.044205665588378906e+00,1.505761051177978516e+01
5.813810825347900391e+00,1.035584163665771484e+01
3.970984697341918945e+00,1.011749553680419922e+01
5.145363330841064453e+00,1.280009555816650391e+01
7.363633632659912109e+00,1.374986648559570312e+01
4.386072158813476562e+00,1.182084655761718750e+01
6.401499271392822266e+00,9.116960525512695312e+00
6.262402534484863281e+00,1.234394836425781250e+01
6.819331645965576172e+00,8.336277961730957031e+00
8.628326416015625000e+00,6.115243434906005859e+00
7.932446956634521484e+00,5.583371162414550781e+00
1.569810390472412109e+01,5.215299606323242188e+00
1.117074871063232422e+01,4.833971023559570312e+00
1.566273498535156250e+01,5.324699878692626953e+00
1.818035507202148438e+01,6.018227100372314453e+00
2.957061195373535156e+01,6.681562423706054688e+00
3.805418395996093750e+01,5.232476234436035156e+00
7.622687530517578125e+01,4.430201530456542969e+00
7.458960723876953125e+01,2.297122478485107422e+00
7.699659729003906250e+01,4.653807163238525391e+00
7.813164520263671875e+01,4.461263656616210938e+00
7.560386657714843750e+01,2.198150873184204102e+00
7.358011627197265625e+01,2.549009799957275391e+00
7.556607055664062500e+01,4.935374259948730469e+00
7.606924438476562500e+01,4.490290164947509766e+00
7.678667449951171875e+01,5.022279262542724609e+00
8.076351928710937500e+01,5.648251533508300781e+00
6.849748992919921875e+01,3.682933330535888672e+00
7.306340026855468750e+01,5.994037151336669922e+00
6.720806884765625000e+01,3.267043828964233398e+00
6.732282257080078125e+01,3.520941495895385742e+00
6.871778869628906250e+01,3.650632858276367188e+00
7.362371063232421875e+01,2.713139533996582031e+00
6.803530120849609375e+01,3.665251255035400391e+00
6.342763137817382812e+01,3.968854904174804688e+00
7.108429718017578125e+01,4.929617404937744141e+00
6.054789733886718750e+01,2.912400960922241211e+00
6.656715393066406250e+01,4.859713077545166016e+00
5.851699829101562500e+01,3.987891674041748047e+00
5.843780517578125000e+01,4.187383174896240234e+00
4.943704223632812500e+01,4.259430408477783203e+00
4.587625503540039062e+01,3.913796424865722656e+00
4.368074798583984375e+01,3.581503868103027344e+00
4.550391769409179688e+01,4.245300769805908203e+00
4.220600891113281250e+01,3.311423540115356445e+00
4.228199386596679688e+01,3.894463062286376953e+00
3.628482818603515625e+01,2.253467082977294922e+00
4.004019927978515625e+01,2.971430301666259766e+00
3.377095031738281250e+01,3.326569080352783203e+00
3.661433792114257812e+01,2.545018672943115234e+00
3.019323348999023438e+01,2.920905351638793945e+00
2.981046676635742188e+01,2.370553493499755859e+00
2.506265640258789062e+01,2.082339286804199219e+00
2.403357505798339844e+01,2.894228458404541016e+00
1.945906639099121094e+01,2.974555730819702148e+00
1.959646224975585938e+01,2.925961494445800781e+00
1.396990776062011719e+01,3.259217262268066406e+00
8.795196533203125000e+00,3.264020442962646484e+00
1.465437698364257812e+01,3.090516567230224609e+00
6.216392040252685547e+00,4.066424369812011719e+00
5.474215984344482422e+00,3.957336187362670898e+00
5.358176708221435547e+00,4.174533843994140625e+00
6.599140644073486328e+00,3.594657659530639648e+00
6.015070915222167969e+00,3.142648220062255859e+00
5.750503540039062500e+00,3.805380821228027344e+00
6.903674602508544922e+00,6.344584465026855469e+00
5.229836463928222656e+00,4.922518253326416016e+00
5.573676586151123047e+00,4.168953418731689453e+00
5.038240909576416016e+00,6.180094242095947266e+00
5.971301078796386719e+00,6.383017539978027344e+00
7.202224731445312500e+00,8.083167076110839844e+00
4.504559516906738281e+00,6.039668083190917969e+00
5.185731887817382812e+00,7.449444293975830078e+00
3.853958845138549805e+00,8.627448081970214844e+00
5.105780124664306641e+00,4.984207153320312500e+00
